"Town","FIPS","Year","Year Submitted","Town Profile Year","Variable","Measure Type","Value"
"Woodbury","0900587910","2014","2015","2016","Net Grand List","Number","1132215258"
"Woodbury","0900587910","2016","2017","2017","Net Grand List","Number","1058340726"
"Woodbury","900587910","2017","2018","2018","Net Grand List","Number","1152349487"
"Woodbury","0900587910","2014","2015","2016","Top 10 Total Grand List","Number","33676670"
"Woodbury","0900587910","2016","2017","2017","Top 10 Total Grand List","Number","50704530"
"Woodbury","900587910","2017","2018","2018","Top 10 Total Grand List","Number","50928160"
"Woodbury","0900587910","2014","2015","2016","Total Grand List","Number","1205295100"
"Woodbury","0900587910","2016","2017","2017","Total Grand List","Number","1133760443"
"Woodbury","900587910","2017","2018","2018","Total Grand List","Number","1229314916"
"Woodstock","0901588190","2014","2015","2016","Net Grand List","Number","679472630"
"Woodstock","0901588190","2016","2017","2017","Net Grand List","Number","711140263"
"Woodstock","901588190","2017","2018","2018","Net Grand List","Number","684414708"
"Woodstock","0901588190","2014","2015","2016","Top 10 Total Grand List","Number","39114891"
"Woodstock","0901588190","2016","2017","2017","Top 10 Total Grand List","Number","33047080"
"Woodstock","901588190","2017","2018","2018","Top 10 Total Grand List","Number","45812720"
"Woodstock","0901588190","2014","2015","2016","Total Grand List","Number","697281383"
"Woodstock","0901588190","2016","2017","2017","Total Grand List","Number","731264063"
"Woodstock","901588190","2017","2018","2018","Total Grand List","Number","701995903"
